iterations,random,proportional,tournament
3612,626006.951,615459.6268,563261.745
3613,626006.951,615459.6268,563261.745
3614,626216.1915,615459.6268,563261.745
3615,625110.954,615114.7814,563261.745
3616,625110.954,615114.7814,563261.745
3617,625110.954,615114.7814,563261.745
3618,626216.1915,615114.7814,563261.745
3619,626216.1915,615114.7814,563261.745
3620,626216.8191,615114.7814,563261.745
3621,626216.8191,615114.7814,563037.0316
3622,626216.8191,615114.7814,563037.0316
3623,626216.8191,615114.7814,563037.0316
3624,626216.8191,615114.7814,563037.0316
3625,626216.8191,615114.7814,563037.0316
3626,626216.8191,615114.7814,563037.0316
3627,626216.8191,615114.7814,563037.0316
3628,625478.3551,615114.7814,563037.0316
3629,625478.3551,615114.7814,563037.0316
3630,625478.3551,615114.7814,563037.0316
3631,626216.8191,615048.3551,563037.0316
3632,626198.1076,615048.3551,563037.0316
3633,626198.1076,615048.3551,563037.0316
3634,626198.1076,615075.687,563037.0316
3635,625470.9025,615075.687,563037.0316
3636,625470.9025,615075.687,563037.0316
3637,625470.9025,615075.687,563037.0316
3638,625452.191,615075.687,563037.0316
3639,625452.191,615026.4921,563037.0316
3640,625452.191,615026.4921,563037.0316
3641,625452.191,615026.4921,563037.0316
3642,625452.191,615026.4921,563037.0316
3643,625087.288,615026.4921,563037.0316
3644,625087.288,614987.3978,563037.0316
3645,625087.288,614987.3978,563037.0316
3646,625077.67,614987.3978,563037.0316
3647,625077.67,614987.3978,563037.0316
3648,625077.67,614987.3978,563037.0316
3649,624969.171,614987.3978,563037.0316
3650,624969.171,614987.3978,563037.0316
3651,624969.171,614987.3978,562679.0176
3652,624969.171,614987.3978,562679.0176
3653,624969.171,614987.3978,562679.0176
3654,624969.171,614987.3978,562679.0176
3655,624969.171,614987.3978,562679.0176
3656,624969.171,614987.3978,562525.0171
3657,624969.171,614987.3978,562525.0171
3658,624275.7711,614987.3978,562131.7861
3659,624275.7711,614987.3978,561619.7715
3660,624275.7711,614987.3978,561619.7715
3661,623990.7601,614987.3978,560680.0366
3662,623990.7601,614987.3978,560680.0366
3663,623990.7601,614987.3978,560680.0366
3664,623990.7601,614987.3978,560680.0366
3665,623985.5749,614601.0615,560680.0366
3666,623981.4334,614601.0615,560445.2265
3667,623981.4334,614601.0615,560445.2265
3668,623981.4334,614601.0615,560445.2265
3669,622777.8759,614601.0615,560445.2265
3670,622777.8759,614601.0615,560445.2265
3671,623135.5323,614601.0615,560445.2265
3672,622981.2539,614601.0615,560445.2265
3673,622789.8526,614590.0603,560445.2265
3674,622789.8526,614590.0603,560445.2265
3675,622789.8526,614590.0603,560445.2265
3676,622780.5259,613914.5842,560445.2265
3677,622789.8526,613914.5842,560445.2265
3678,622789.8526,613914.5842,560445.2265
3679,622789.8526,613914.5842,560445.2265
3680,622789.8526,613914.5842,560445.2265
3681,622789.8526,613914.5842,560415.3952
3682,622789.8526,613914.5842,560415.3952
3683,622789.8526,613914.5842,560415.3952
3684,622607.6842,613914.5842,560415.3952
3685,622607.6842,613914.5842,560415.3952
3686,622607.6842,613319.3057,560415.3952
3687,622607.6842,613319.3057,560415.3952
3688,622607.6842,613319.3057,560415.3952
3689,622607.6842,613084.5326,560415.3952
3690,622419.4599,613084.5326,560415.3952
3691,622419.4599,613084.5326,560415.3952
3692,622419.4599,613084.5326,560415.3952
3693,622565.0916,613084.5326,560415.3952
3694,622565.0916,613084.5326,560415.3952
3695,622526.0004,613084.5326,560415.3952
3696,622356.909,612648.5537,560415.3952
3697,622356.909,612648.5537,560415.3952
3698,622067.1808,612486.1558,560415.3952
3699,622067.1808,612486.1558,560415.3952
3700,622067.1808,612486.1558,560415.3952
3701,622067.1808,612409.8483,560415.3952
3702,622067.1808,612409.8483,560415.3952
3703,622067.1808,612467.0939,560415.3952
3704,622067.1808,612467.0939,560415.3952
3705,622067.1808,612157.879,560415.3952
3706,622067.1808,612157.879,560415.3952
3707,621602.33,612157.879,560415.3952
3708,621602.33,612157.879,560415.3952
3709,621602.33,612157.879,560415.3952
3710,621602.33,612157.879,560415.3952
3711,621602.33,612157.879,560415.3952
3712,621257.3396,611942.7831,560415.3952
3713,621257.3396,612157.879,560415.3952
3714,621257.3396,612157.879,560415.3952
3715,621257.3396,612147.8072,560415.3952
3716,621257.3396,611923.1059,560217.244
3717,621257.3396,611923.1059,560217.244
3718,621152.3361,611923.1059,560217.244
3719,621152.3361,611923.1059,560217.244
3720,621152.3361,611923.1059,560217.244
3721,621152.3361,611923.1059,560217.244
3722,621152.3361,610570.2204,560217.244
3723,621152.3361,610570.2204,560217.244
3724,621152.3361,610570.2204,560089.5286
3725,621152.3361,610570.2204,560089.5286
3726,621152.3361,610570.2204,560043.6137
3727,621152.3361,610570.2204,560043.6137
3728,621152.3361,610570.2204,560043.6137
3729,621152.3361,610570.2204,560043.6137
3730,621152.3361,610570.2204,560043.6137
3731,621152.3361,610570.2204,560043.6137
3732,621152.3361,610570.2204,560043.6137
3733,621152.3361,609591.717,559588.0808
3734,621152.3361,609591.717,559588.0808
3735,620982.7671,609591.717,559588.0808
3736,620982.7671,609591.717,559588.0808
3737,620982.7671,609591.717,559588.0808
3738,620374.492,609591.717,559588.0808
3739,620281.9788,609460.7037,559327.2169
3740,620281.9788,609106.4706,559084.8765
3741,620281.9788,609106.4706,559084.8765
3742,620204.923,609106.4706,559084.8765
3743,620204.923,609106.4706,559084.8765
3744,620204.923,609106.4706,559084.8765
3745,619504.1347,609106.4706,559084.8765
3746,619504.1347,609024.1919,559084.8765
3747,619504.1347,609024.1919,559084.8765
3748,619504.1347,609024.1919,559084.8765
3749,619504.1347,609024.1919,559084.8765
3750,619504.1347,608726.8768,559084.8765
3751,619504.1347,608726.8768,559084.8765
3752,619504.1347,608726.8768,559084.8765
3753,619287.5822,608646.6677,559084.8765
3754,619287.5822,608646.6677,559084.8765
3755,619504.1347,608646.6677,559084.8765
3756,619504.1347,608646.6677,559084.8765
3757,619504.1347,608646.6677,559084.8765
3758,619504.1347,608646.6677,559084.8765
3759,619287.5822,608646.6677,559084.8765
3760,619287.5822,608646.6677,559084.8765
3761,618154.9562,608604.14,559084.8765
3762,618154.9562,608541.8616,559084.8765
3763,618154.9562,608541.8616,559084.8765
3764,618154.9562,608541.8616,559084.8765
3765,618154.9562,608541.8616,559084.8765
3766,617237.6154,608541.8616,559084.8765
3767,617237.6154,608541.8616,559084.8765
3768,617237.6154,608541.8616,559084.8765
3769,617237.6154,608277.7549,559084.8765
3770,617237.6154,608277.7549,559084.8765
3771,617237.6154,608277.7549,559084.8765
3772,617237.6154,608277.7549,559084.8765
3773,617237.6154,607664.0985,559084.8765
3774,617237.6154,607180.6773,559084.8765
3775,617237.6154,607180.6773,559084.8765
3776,617237.6154,607180.6773,559084.8765
3777,617237.6154,607180.6773,559084.8765
3778,617237.6154,607180.6773,559084.8765
3779,617237.6154,607180.6773,558452.459
3780,617237.6154,607180.6773,559084.8765
3781,616855.2631,607530.4407,559084.8765
3782,616855.2631,607530.4407,559084.8765
3783,616855.2631,607180.6773,559084.8765
3784,616855.2631,607072.3514,559084.8765
3785,616855.2631,607072.3514,559084.8765
3786,616855.2631,607072.3514,559084.8765
3787,616855.2631,606754.5401,559084.8765
3788,616708.9361,606754.5401,559039.1077
3789,616352.2083,606754.5401,559039.1077
3790,616708.9361,606754.5401,559039.1077
3791,616708.9361,606271.1189,558914.203
3792,616708.9361,606162.793,558914.203
3793,616693.4497,606162.793,558869.0401
3794,616681.4039,606162.793,558650.2762
3795,616200.7184,606162.793,558650.2762
3796,616200.7184,606162.793,558650.2762
3797,616200.7184,606162.793,558650.2762
3798,616200.7184,606155.1232,558650.2762
3799,616200.7184,606155.1232,558479.6027
3800,616200.7184,606155.1232,558479.6027
3801,616200.7184,606118.3531,558479.6027
3802,616200.7184,605645.2765,558237.6778
3803,616200.7184,605645.2765,558237.6778
3804,616126.7286,605645.2765,558039.6123
3805,616126.7286,605645.2765,558039.6123
3806,616126.7286,605645.2765,558039.6123
3807,616126.7286,605645.2765,558039.6123
3808,616126.7286,605645.2765,558039.6123
3809,616126.7286,605792.6628,558039.6123
3810,616126.7286,605792.6628,558039.6123
3811,616126.7286,605792.6628,558039.6123
3812,616126.7286,605792.6628,558039.6123
3813,616126.7286,605748.9508,558039.6123
3814,616126.7286,605748.9508,558039.6123
3815,616126.7286,605233.8785,558039.6123
3816,615835.7395,605233.8785,558039.6123
3817,615835.7395,605233.8785,558000.3331
3818,615835.7395,605233.8785,557908.8362
3819,615835.7395,605233.8785,557908.8362
3820,615835.7395,605233.8785,557908.8362
3821,615835.7395,605233.8785,557869.557
3822,615799.3243,605233.8785,557869.557
3823,615799.3243,605233.8785,557807.0507
3824,615799.3243,605233.8785,557807.0507
3825,615799.3243,605233.8785,557807.0507
3826,615799.3243,605657.553,557807.0507
3827,615356.6898,605657.553,557807.0507
3828,615356.6898,605657.553,557807.0507
3829,615356.6898,605657.553,557564.1567
3830,615356.6898,605657.553,557564.1567
3831,615356.6898,605657.553,557564.1567
3832,615356.6898,605657.553,557485.192
3833,615356.6898,605657.553,557485.192
3834,615356.6898,605078.4247,557485.192
3835,615356.6898,605078.4247,557485.192
3836,615356.6898,605078.4247,556670.7574
3837,615356.6898,605078.4247,556670.7574
3838,615356.6898,605078.4247,556670.7574
3839,615356.6898,605078.4247,556670.7574
3840,615133.0959,605078.4247,556670.7574
3841,615096.6807,605078.4247,556670.7574
3842,615096.6807,605078.4247,556139.4808
3843,615096.6807,605101.1153,556139.4808
3844,615096.6807,605101.1153,556139.4808
3845,615096.6807,605101.1153,556139.4808
3846,614719.5126,605101.1153,556139.4808
3847,614719.5126,604272.8464,556139.4808
3848,614719.5126,604272.8464,555665.1479
3849,614719.5126,604272.8464,555665.1479
3850,614719.5126,604230.3447,555665.1479
3851,614719.5126,604225.5007,555665.1479
3852,614719.5126,604225.5007,555665.1479
3853,614358.1629,604225.5007,555665.1479
3854,614358.1629,604225.5007,555665.1479
3855,614358.1629,604083.5215,555529.5588
3856,614357.638,604083.5215,555529.5588
3857,614357.638,604083.5215,555377.8901
3858,614357.638,604083.5215,555529.5588
3859,614357.638,604083.5215,555175.3331
3860,614357.638,603952.901,555175.3331
3861,614357.638,603952.901,555175.3331
3862,614357.638,603952.901,555175.3331
3863,614357.638,603952.901,555175.3331
3864,614357.638,603860.2817,555039.7439
3865,614357.638,603788.0622,555039.7439
3866,614357.638,603587.2967,555039.7439
3867,614357.638,603587.2967,555039.7439
3868,614257.8827,603587.2967,555039.7439
3869,614257.8827,603587.2967,555039.7439
3870,614257.8827,603587.2967,555039.7439
3871,614248.0185,603205.5995,555039.7439
3872,614248.0185,603205.5995,555039.7439
3873,614248.0185,603205.5995,555039.7439
3874,614248.0185,603205.5995,555039.7439
3875,614242.0992,603205.5995,555039.7439
3876,614242.0992,603205.5995,555039.7439
3877,614242.0992,603205.5995,555039.7439
3878,613988.8911,603205.5995,555039.7439
3879,614004.6745,603174.9628,555039.7439
3880,614004.6745,602805.7752,555039.7439
3881,614004.6745,602805.7752,555039.7439
3882,614004.6745,602733.5557,555039.7439
3883,614004.6745,602733.5557,555039.7439
3884,614004.6745,602057.673,555039.7439
3885,614004.6745,601934.0977,555026.0754
3886,614004.6745,601934.0977,555026.0754
3887,614004.6745,601660.9605,555026.0754
3888,613709.3676,601660.9605,555039.7439
3889,613709.3676,601660.9605,555039.7439
3890,613709.3676,601660.9605,554764.6807
3891,611150.973,601660.9605,554764.6807
3892,611150.973,601660.9605,554764.6807
3893,611150.973,601660.9605,554681.904
3894,611150.973,601326.2678,554681.904
3895,613709.3676,601326.2678,554681.904
3896,613467.7103,601326.2678,554681.904
3897,611795.8455,599309.2629,554406.8408
3898,611795.8455,599309.2629,554406.8408
3899,611795.8455,599309.2629,554406.8408
3900,611795.8455,599309.2629,554406.8408
3901,611795.8455,600857.6055,554406.8408
3902,611795.8455,600800.7485,554406.8408
3903,611795.8455,600738.9762,554406.8408
3904,611795.8455,600298.7572,554406.8408
3905,611795.8455,600298.7572,554406.8408
3906,610813.3898,600262.0672,554406.8408
3907,610813.3898,600226.5377,554406.8408
3908,610813.3898,600226.5377,554406.8408
3909,610813.3898,600226.5377,554406.8408
3910,610813.3898,599964.0645,554406.8408
3911,610813.3898,600226.5377,554406.8408
3912,610813.3898,599964.0645,553993.8166
3913,610813.3898,599964.0645,553993.8166
3914,610813.3898,599608.6166,553993.8166
3915,610813.3898,599608.6166,553993.8166
3916,610813.3898,599608.6166,553993.8166
3917,610482.5899,599608.6166,553993.8166
3918,610482.5899,599608.6166,553993.8166
3919,610482.5899,599608.6166,553993.8166
3920,610482.5899,599608.6166,553993.8166
3921,610482.5899,599608.6166,553924.0416
3922,610482.5899,599608.6166,553924.0416
3923,610482.5899,599608.6166,553924.0416
3924,610409.4551,599608.6166,553924.0416
3925,610409.4551,599608.6166,554149.8234
3926,610409.4551,599608.6166,554149.8234
3927,610384.8685,599608.6166,554149.8234
3928,610167.2392,599608.6166,554149.8234
3929,610167.2392,598679.9991,554149.8234
3930,610167.2392,599176.609,554149.8234
3931,610167.2392,599176.609,554149.8234
3932,610167.2392,599560.0203,554117.3059
3933,610167.2392,599238.9889,554117.3059
3934,609762.7231,599238.9889,554117.3059
3935,609762.7231,599238.9889,554117.3059
3936,609762.7231,599238.9889,554117.3059
3937,609762.7231,599238.9889,554117.3059
3938,609762.7231,599238.9889,554117.3059
3939,609762.7231,599238.9889,554117.3059
3940,609762.7231,599238.9889,554117.3059
3941,609762.7231,599238.9889,553883.7453
3942,609762.7231,599238.9889,554117.3059
3943,609116.3979,599238.9889,554117.3059
3944,609116.3979,599029.6821,554105.1139
3945,609116.3979,599029.6821,554105.1139
3946,609153.6761,599029.6821,554105.1139
3947,609153.6761,599029.6821,554105.1139
3948,609153.6761,599029.6821,554105.1139
3949,609153.6761,598878.0326,554105.1139
3950,609153.6761,598747.8065,554105.1139
3951,609153.6761,598747.8065,554105.1139
3952,608896.5045,598747.8065,554105.1139
3953,608896.5045,598747.8065,554105.1139
3954,608896.5045,598747.8065,554105.1139
3955,608896.5045,598549.9734,554105.1139
3956,608896.5045,598542.9558,553771.6504
3957,608896.5045,598542.9558,554117.3059
3958,608896.5045,598542.9558,554116.2717
3959,608896.5045,598502.4272,554117.3059
3960,608774.217,598502.4272,554117.3059
3961,608774.217,598502.4272,554117.3059
3962,608774.217,598502.4272,554117.3059
3963,608459.4,598495.4096,554117.3059
3964,608459.4,598495.4096,554117.3059
3965,608459.4,598495.4096,553954.7182
3966,608459.4,598495.4096,553954.7182
3967,608459.4,598495.4096,553954.7182
3968,608459.4,598495.4096,553954.7182
3969,608347.8197,598405.1521,553954.7182
3970,607947.0237,598405.1521,553954.7182
3971,607947.0237,598371.5722,553218.0521
3972,607947.0237,598371.5722,553218.0521
3973,607947.0237,597938.3243,553218.0521
3974,608165.9926,597938.3243,553218.0521
3975,608165.9926,597938.3243,553218.0521
3976,608177.6056,598371.5722,553218.0521
3977,607826.9143,598371.5722,553218.0521
3978,607849.7107,598166.7216,553218.0521
3979,607849.7107,598166.7216,553218.0521
3980,607782.7116,598166.7216,553218.0521
3981,607710.7809,598166.7216,553218.0521
3982,607710.7809,598166.7216,553218.0521
3983,607710.7809,598166.7216,553218.0521
3984,607710.7809,598061.4385,553218.0521
3985,607710.7809,598061.4385,553218.0521
3986,606808.7607,598061.4385,553218.0521
3987,606808.7607,598061.4385,553218.0521
3988,606808.7607,598061.4385,552137.3698
3989,607349.7807,598061.4385,552137.3698
3990,607349.7807,598061.4385,552137.3698
3991,607349.7807,598061.4385,552137.3698
3992,607349.7807,598061.4385,552137.3698
3993,607307.2664,597593.3194,552137.3698
3994,607307.2664,597593.3194,552137.3698
3995,607307.2664,597593.3194,552137.3698
3996,607307.2664,597593.3194,552137.3698
3997,607307.2664,597593.3194,552137.3698
3998,607307.2664,597248.4148,552116.2861
3999,607307.2664,597248.4148,551168.8265
4000,607307.2664,597248.4148,551168.8265
4001,607307.2664,597248.4148,551168.8265
4002,607307.2664,597248.4148,551168.8265
4003,607307.2664,597248.4148,551168.8265
4004,607307.2664,597248.4148,551168.8265
4005,607209.9534,597248.4148,551168.8265
4006,606934.5035,597248.4148,551168.8265
4007,606934.5035,597248.4148,551168.8265
4008,606934.5035,597248.4148,551168.8265
4009,606934.5035,597248.4148,551168.8265
4010,606934.5035,597248.4148,551168.8265
4011,606934.5035,596780.2956,551168.8265
4012,606934.5035,596780.2956,551168.8265
4013,606934.5035,596780.2956,551168.8265
4014,606934.5035,596587.3925,551168.8265
4015,606934.5035,595862.5849,551168.8265
4016,606934.5035,595945.9361,551168.8265
4017,605231.8569,595945.9361,551168.8265
4018,605231.8569,595945.9361,551168.8265
4019,605231.8569,595945.9361,551168.8265
4020,605231.8569,595945.9361,551168.8265
4021,605231.8569,595945.9361,551168.8265
4022,605231.8569,595945.9361,551168.8265
4023,605231.8569,595945.9361,551168.8265
4024,605231.8569,595915.2269,551168.8265
4025,605231.8569,595915.2269,551168.8265
4026,605231.8569,595915.2269,551168.8265
4027,605231.8569,595915.2269,551168.8265
4028,605231.8569,595808.2715,551168.8265
4029,605231.8569,595808.2715,551168.8265
4030,604620.0579,595620.4001,551101.9902
4031,604620.0579,595451.8421,551101.9902
4032,604620.0579,595451.8421,551101.9902
4033,604620.0579,595451.8421,551101.9902
4034,604620.0579,595451.8421,551091.7496
4035,604210.6095,595323.3461,551091.7496
4036,604210.6095,595323.3461,551091.7496
4037,604210.6095,594957.6742,551091.7496
4038,604210.6095,594957.6742,551062.2838
4039,604210.6095,594957.6742,551062.2838
4040,604210.6095,594957.6742,551062.2838
4041,604210.6095,594957.6742,551062.2838
4042,604210.6095,594957.6742,550930.1195
4043,604210.6095,594957.6742,550913.2713
